Gene ID	Gene Name	SRR12951211	SRR12951212	SRR12951213	SRR12951214	SRR12951215	SRR12951216	SRR12951217	SRR12951218	SRR12951219	SRR12951220	SRR12951221	SRR12951222	SRR12951223	SRR12951224	SRR12951225	SRR12951226	SRR12951227	SRR12951228	SRR12951229
ENSG00000251805	NA	8	10	0	1	0	0	0	0	0	5	13	6	6	1	4	2	1	1	0
ENSG00000251807	RNU6-202P	0	0	0	0	0	0	0	0	0	0	3	1	0	0	3	2	0	1	3
ENSG00000251809	RN7SKP14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251810	RN7SKP132	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0
ENSG00000251811	Y_RNA	2	0	0	0	0	0	0	0	0	1	5	0	3	3	2	0	4	3	4
ENSG00000251812	Y_RNA	0	0	0	2	0	0	0	0	1	0	1	1	0	0	10	0	0	2	0
ENSG00000251813	RNU6-983P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251814	RN7SKP18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251815	SNORD116-26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251816	RNA5SP157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251818	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251819	RNU6-322P	11	1	30	0	0	9	0	0	31	0	12	23	10	2	34	12	5	7	7
ENSG00000251821	RNU6-583P	2	1	0	0	0	0	0	0	2	1	0	1	1	0	2	3	7	0	1
ENSG00000251822	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251823	RNA5SP162	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000251825	RN7SKP19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251828	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251829	RNA5SP436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251830	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0
ENSG00000251831	RNU6-1114P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251834	RNU6-319P	0	0	1	0	0	0	0	0	4	4	1	2	1	4	1	1	0	0	1
ENSG00000251835	RNU6ATAC32P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251837	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251838	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251839	RNU7-12P	5	0	0	0	0	0	0	0	0	0	0	0	6	0	0	1	0	0	0
ENSG00000251840	RN7SKP155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251841	RNU6-1334P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251842	RNU6-732P	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
ENSG00000251843	RNU6-803P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251844	NA	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000251850	RNA5SP96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000251851	RNU6-772P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251852	Y_RNA	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	1	0	0
ENSG00000251854	RNU6-507P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251856	MIR449C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000251857	RNA5SP362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251858	NA	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
ENSG00000251859	RNU6-1288P	1	0	0	0	0	0	0	0	4	0	0	1	0	0	0	1	0	0	0
ENSG00000251861	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251862	MIR1343	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	1	0	0	0
ENSG00000251864	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251865	RNU6-518P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000251866	SCARNA21B	3	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1	0
ENSG00000251867	NA	22	0	26	8	62	0	0	0	11	23	44	25	17	9	43	48	23	17	14
ENSG00000251868	RNU7-71P	0	0	10	0	25	0	0	0	0	2	2	11	0	1	4	2	1	1	0
ENSG00000251869	SCARNA23	2	3	1	1	0	2	6	12	4	0	3	1	5	0	1	0	0	10	1
ENSG00000251870	RNU2-69P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251873	RNA5SP182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251874	RNU6-615P	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	2	0	0	1
ENSG00000251875	RNU5F-2P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251877	RNU2-45P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251878	SNORD79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251880	RNU7-75P	1	0	2	0	0	0	1	19	7	0	3	4	3	1	4	1	0	1	0
ENSG00000251882	RNU6-475P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251883	RNU6ATAC17P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251884	RNA5SP288	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	7	7	0	8
ENSG00000251886	RNU6-120P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251887	RNU6-760P	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000251888	RN7SKP190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251889	RNU4-49P	7	11	0	0	0	0	0	25	14	12	6	14	17	14	12	30	23	12	10
ENSG00000251890	RNA5SP497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251891	RNU7-79P	0	0	2	0	0	0	0	0	4	0	3	1	0	0	1	4	2	6	3
ENSG00000251892	RNU7-84P	0	0	0	0	0	0	0	0	0	0	19	4	5	1	6	2	0	1	5
ENSG00000251893	SNORA70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251895	RNU6-976P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251896	SNORD116-27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251897	RNU6-916P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251898	SCARNA11	2	0	0	0	0	0	0	0	0	0	1	2	0	0	0	1	0	0	0
ENSG00000251900	VTRNA2-2P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251904	RNA5SP272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251905	RNU7-2P	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000251906	RNU6-351P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251907	RNU6-240P	1	0	15	0	0	0	0	0	19	1	6	3	5	0	9	4	9	8	1
ENSG00000251908	RNU6-491P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251913	RNU6-513P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251914	RNU7-200P	1	1	0	0	0	0	0	0	1	1	0	3	5	0	2	2	2	0	0
ENSG00000251915	RNA5SP406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251916	RNU1-61P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251917	RNU1-86P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251919	RNU7-105P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251920	RNA5SP216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251922	NA	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0
ENSG00000251923	RNU6-276P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251924	RNA5SP408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251925	SNORA70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251929	RNU6-189P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251931	RNU6-871P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251934	RNU6-1143P	15	3	3	2	1	0	0	27	6	6	20	7	13	10	4	13	5	13	5
ENSG00000251935	RN7SKP179	1	0	0	0	0	0	0	0	0	0	5	0	1	0	2	0	0	0	0
ENSG00000251936	RNA5SP249	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251937	RNU7-129P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251939	RNU6-1278P	0	0	0	0	0	18	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000251940	NA	2	0	0	0	2	0	0	0	0	0	0	1	0	0	1	0	0	3	1
ENSG00000251941	RNA5SP116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251942	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000251943	RNU6-693P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000251946	RNU6-1023P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251947	RN7SKP164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251951	RN7SKP34	9	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1
ENSG00000251952	RNU6-1219P	1	0	9	0	0	0	0	0	2	0	12	11	5	3	2	10	16	0	7
ENSG00000251953	RNA5SP522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251954	RNU6-496P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251955	RNU6-27P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251956	RNU6-617P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251957	RNU6-1095P	2	0	0	0	0	0	0	0	1	0	3	11	2	3	5	0	1	0	1
ENSG00000251958	RNU6-1102P	0	0	0	0	0	0	0	0	0	0	2	3	0	2	3	5	0	0	0
ENSG00000251960	RNU6-559P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0
ENSG00000251961	RNU6ATAC13P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251965	RNA5SP208	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0
ENSG00000251967	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251970	RNU1-41P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251971	RNU6-1333P	1	0	0	0	0	0	0	0	0	0	5	0	3	0	3	1	0	0	4
ENSG00000251972	RNU6-123P	2	3	5	9	1	0	0	4	0	2	9	11	13	0	12	16	6	6	11
ENSG00000251973	RNU6-473P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251974	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251975	RNU6-718P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251976	RN7SKP141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251977	RNU6-991P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251978	RNA5SP236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251980	RNU6-436P	3	0	0	1	0	0	0	0	2	0	0	0	3	0	3	3	1	0	0
ENSG00000251981	RNU7-52P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251982	RN7SKP43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251983	RN7SKP157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251985	RNU6-1161P	1	0	0	0	0	0	0	0	1	0	3	0	1	1	0	0	2	15	0
ENSG00000251986	Y_RNA	8	0	4	2	7	0	2	0	10	5	9	7	10	0	18	11	17	30	2
ENSG00000251987	SNORD63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	4
ENSG00000251988	RNU4ATAC18P	16	0	21	60	0	78	0	0	7	19	10	24	33	23	21	26	38	23	20
ENSG00000251990	RNA5SP180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ENSG00000251991	RNU7-49P	2	0	0	0	0	0	0	0	15	3	2	2	1	0	2	0	0	1	0
ENSG00000251992	SCARNA17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251993	RNA5SP227	0	0	0	0	0	0	0	0	0	8	5	1	8	9	5	3	0	0	1
ENSG00000251994	RNU2-27P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251996	Y_RNA	0	0	0	0	0	0	0	0	2	0	3	3	0	5	0	10	0	0	0
ENSG00000251997	RNA5SP458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251998	RNU6-168P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251999	NA	1	0	0	0	61	0	0	0	0	0	0	0	1	0	0	2	0	0	2
ENSG00000252001	RNA5SP303	1	0	0	0	0	0	0	0	1	0	0	0	0	22	0	1	0	0	0
ENSG00000252002	RNA5SP154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000252003	RNU7-154P	0	0	0	0	0	0	0	0	0	0	1	0	2	0	1	0	1	0	0
ENSG00000252005	RNU4ATAC8P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252008	RNU6-927P	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252010	SCARNA5	28	34	61	320	85	172	28	218	145	91	75	45	54	35	45	28	15	19	18
ENSG00000252011	NA	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000252012	RNA5SP521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252013	RNU4ATAC14P	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252014	SNORA70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252015	RNU6-904P	1	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0
ENSG00000252016	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252017	RNU6-1194P	0	0	0	0	0	0	0	0	0	2	1	4	3	2	5	1	8	0	1
ENSG00000252018	RNU2-30P	2	0	0	0	0	0	0	0	1	0	1	1	0	0	3	0	0	0	3
ENSG00000252019	RNU6ATAC9P	5	0	0	1	0	0	0	0	0	0	0	1	0	0	1	3	0	0	1
ENSG00000252020	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252021	Y_RNA	28	17	2	0	0	1	138	0	11	37	29	17	38	10	21	36	2	10	32
ENSG00000252022	SNORD33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000252023	RNU6-581P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
ENSG00000252025	RNU6-982P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252026	RNU6-1262P	7	0	4	0	0	0	0	4	3	6	4	5	11	1	2	4	1	1	1
ENSG00000252027	RNU6ATAC14P	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0
ENSG00000252028	RN7SKP52	27	132	79	1	0	0	0	14	10	3	11	18	1	1	66	16	8	18	4
ENSG00000252029	RNA5SP253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252030	RNU6-1196P	0	0	1	0	0	0	0	4	8	1	11	5	7	4	8	11	3	0	1
ENSG00000252031	RNU6-561P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252032	RNU6-1281P	176	32	122	0	0	46	0	0	44	130	129	113	121	499	50	113	87	86	119
ENSG00000252033	RNU6-311P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252034	RNY4P37	1	0	0	1	0	0	0	0	0	1	1	3	1	4	4	14	1	9	2
ENSG00000252035	RNU6-397P	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252036	RN7SKP288	0	0	0	0	0	0	0	0	0	0	1	0	0	0	5	1	0	0	1
ENSG00000252037	RNU6-162P	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
ENSG00000252039	RNU6-287P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252040	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252041	RNA5SP228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252042	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252045	NA	19	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0
ENSG00000252046	RNU6-150P	0	0	0	0	16	0	0	14	3	0	0	6	0	0	1	3	0	2	0
ENSG00000252047	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252049	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252050	NA	7	0	5	4	25	0	0	0	5	3	5	2	5	14	9	3	10	1	4
ENSG00000252051	RN7SKP276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
ENSG00000252053	RNU6-1101P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252057	RNU7-174P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252060	RNA5SP464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1
ENSG00000252061	RNU6-415P	1	0	0	0	0	0	0	0	1	2	1	0	3	2	2	2	4	0	0
ENSG00000252062	RNU6-469P	3	0	6	15	13	0	0	60	8	5	11	3	0	1	8	2	0	0	0
ENSG00000252063	RNU6-1041P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252064	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252065	RNU6-864P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252066	RNU2-53P	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000252067	RNU4-71P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000252068	RNU6-390P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252069	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252070	RNA5SP341	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0
ENSG00000252072	RNA5SP320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252073	RNU6-947P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252074	RNU6-416P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252076	RN7SKP196	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	1	0	0
ENSG00000252079	RNU6-327P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252080	RNU7-99P	0	0	0	0	0	0	0	14	0	0	0	1	0	0	0	0	0	0	1
ENSG00000252081	RNU6-277P	2	0	0	1	0	0	0	0	0	0	3	2	0	4	2	0	0	0	0
ENSG00000252082	RNU6-547P	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000252083	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252084	RN7SKP12	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0
ENSG00000252086	RNA5SP76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252087	RN7SKP248	1	0	0	0	0	0	0	0	0	0	1	5	6	1	3	4	1	0	0
ENSG00000252089	RNU4ATAC7P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252091	RNU6-1146P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252094	RNA5SP410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252096	NA	8	4	0	0	0	0	0	0	0	1	1	2	5	0	2	1	0	2	1
ENSG00000252097	RNU6-346P	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	3
ENSG00000252098	Y_RNA	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	1
ENSG00000252101	RNU6-758P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252103	RNU6-917P	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0
ENSG00000252104	RNU6-191P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252105	RNU1-143P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252106	RNY3P15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252107	RNA5SP220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252108	RNU6-1232P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252112	SNORD63	0	0	0	0	0	0	0	0	0	0	1	0	2	1	3	1	0	0	0
ENSG00000252113	RNU6-523P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252115	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252116	RNU4ATAC4P	3	0	0	0	0	0	0	0	0	0	0	0	5	0	0	1	0	0	0
ENSG00000252117	RNU6-1108P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252118	RNU6ATAC39P	20	108	0	0	3	0	0	1	30	8	14	6	25	3	20	18	2	22	31
ENSG00000252119	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252121	RNU6-970P	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0
ENSG00000252122	NA	3	4	3	0	3	0	0	0	4	4	10	17	5	15	12	19	6	4	13
ENSG00000252125	RNU6-1299P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000252126	RNU6-313P	6	1	0	5	0	0	0	0	7	2	3	0	1	3	1	0	0	1	0
ENSG00000252128	SNORD27	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	2	0
ENSG00000252129	SNORA74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252130	RNU6-1045P	2	0	0	18	0	4	0	3	0	7	3	11	7	2	3	5	2	1	2
ENSG00000252132	RNU6-795P	4	0	0	0	0	0	0	0	2	12	2	15	6	9	9	9	1	2	1
ENSG00000252133	SNORA70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252135	RNU1-155P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
ENSG00000252136	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252137	RNU6-1338P	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000252138	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252139	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252141	RNU6-65P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252143	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252145	RNU6-1225P	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252147	RNY3P16	1	0	0	0	0	0	0	0	1	0	1	0	2	10	2	3	0	0	0
ENSG00000252148	RNU6-1206P	1	0	1	0	0	0	0	0	22	2	28	6	17	1	15	8	16	1	6
ENSG00000252149	RNA5SP315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252151	RNU6-1265P	5	0	0	0	0	0	0	0	0	0	1	1	0	0	3	7	3	3	0
ENSG00000252153	MIR2278	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
ENSG00000252155	RNU6-941P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252156	RNU6-155P	3	2	4	0	0	0	0	0	0	4	0	6	4	2	4	3	2	0	2
ENSG00000252157	RNU6-479P	3	0	0	0	0	0	0	0	1	0	0	1	0	1	1	7	1	1	0
ENSG00000252158	SNORA72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252161	RNA5SP318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252162	RNU6-830P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252163	RN7SKP31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252164	RNA5SP282	6	23	0	1	0	0	0	0	1	3	3	0	1	3	5	1	0	13	2
ENSG00000252166	RNU1-95P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
